name,latitude,longitude,elevation,elevation2,species,number,Gymnosperm/Angiosperm,Needle/broad
russ221,72,102,,,LAGM,298,Gymnosperm,Needle
russ222,50.4167,84.6167,1898,,PISI,312,Gymnosperm,Needle
russ223,67.5,70,30,,LASI,306,Gymnosperm,Needle
russ224,66.8167,65.5833,190,,LASI,302,Gymnosperm,Needle
russ225,66.8167,65.5833,190,,LASI,162,Gymnosperm,Needle
russ226,50.8033,87.9333,,,LASI,299,Gymnosperm,Needle
russ227,49.6167,88.1,,,LASI,301,Gymnosperm,Needle
russ228,50.8667,85.2333,,,LASI,296,Gymnosperm,Needle
russ229,50.3,87.8333,,,LASI,301,Gymnosperm,Needle
russ230,50.2667,87.8333,,,LASI,301,Gymnosperm,Needle
russ231,49.1667,87.2833,,,LASI,301,Gymnosperm,Needle
russ232,50.1667,87.8333,,,LASI,300,Gymnosperm,Needle
russ233,50.1167,87.9167,,,LASI,301,Gymnosperm,Needle
russ234,50.4833,87.4833,,,LASI,296,Gymnosperm,Needle
russ235,50.6833,87.9667,,,LASI,301,Gymnosperm,Needle
russ236,55,160.5,,,LAGM,302,Gymnosperm,Needle
russ237,67.8167,60.0167,75,,PCOB,250,Gymnosperm,Needle
russ238,69.0167,83.6667,30,,LASP,301,Gymnosperm,Needle
russ239,70.5167,92.95,350,,LASP,301,Gymnosperm,Needle
russ240,52.482311,98.968749,2170,,LASI,314,Gymnosperm,Needle
russ241,52.398772,98.684878,2020,,LASI,314,Gymnosperm,Needle
russ242,62,132.5,180,,LAGM,307,Gymnosperm,Needle
russ243,51.03,143.59,10,,LAGM,305,Gymnosperm,Needle
russ244,63.55,69.1667,63,,PISY,307,Gymnosperm,Needle
russ245,52.8189,99.7528,2240,,LASI,314,Gymnosperm,Needle
russ246,47.5,87.5,,,LASI,312,Gymnosperm,Needle
russ247,49.23,87.23,2200,,LASI,313,Gymnosperm,Needle
russ248,49.2,87.02,2250,,LASI,311,Gymnosperm,Needle
russ249,51.58,95.31,2060,,LASI,313,Gymnosperm,Needle
russ250,49.51,87.5,2250,,LASI,312,Gymnosperm,Needle
russ251,49.36,86.57,2200,,LASI,312,Gymnosperm,Needle
russ252,50.36,91.28,2170,,LASI,313,Gymnosperm,Needle
russ253,50.2,96.39,2254,,LASI,313,Gymnosperm,Needle
russ254,50.24,89.59,2280,,LASI,313,Gymnosperm,Needle
russ255,50.07,88.17,2100,,LASI,313,Gymnosperm,Needle
russ256,50.49,94.18,2130,,LASI,313,Gymnosperm,Needle
russ257,49.39,88.14,2250,,LASI,312,Gymnosperm,Needle
russ258,50.22,98.14,2200,,LASI,308,Gymnosperm,Needle
russ259,50.04,87.54,2250,,LASI,313,Gymnosperm,Needle
russ260,56.52759,161.97069,112,,BEER,201,Angiosperm,Broad
russ261,56.70416,160.95035,120,,BEER,192,Angiosperm,Broad
russ262,55.97215,160.13524,486,,LAGM,315,Gymnosperm,Needle
russ263,55.94931,160.1991,743,,LAGM,315,Gymnosperm,Needle
russ264,55.9567,160.23132,944,,LAGM,315,Gymnosperm,Needle
russ265,52.8243,158.1664,68,,BEER,252,Angiosperm,Broad
russ266,52.68926,158.16354,410,,BEER,223,Angiosperm,Broad
russ267,53.32233,157.54709,278,,BEER,174,Angiosperm,Broad
russ268,52.823593,158.163756,120,,BEER,275,Angiosperm,Broad
russ269,56.471,32.957,245,,PCAB,265,Gymnosperm,Needle
russ270,56.471,32.957,245,,PISY,221,Gymnosperm,Needle
russ271,61.993,34.131,160,,PCAB,163,Gymnosperm,Needle
russ272,61.993,34.131,160,,PISY,170,Gymnosperm,Needle
russ273,58.642,49.294,160,,PCOB,175,Gymnosperm,Needle
russ274,58.642,49.294,160,,PISY,186,Gymnosperm,Needle
russ275,58.896,44.079,150,,PCAB,205,Gymnosperm,Needle
russ276,58.896,44.079,150,,PISY,181,Gymnosperm,Needle
russ277,54.876,37.619,145,,PCAB,142,Gymnosperm,Needle
russ278,54.876,37.619,145,,PISY,174,Gymnosperm,Needle
russ279,64.589,43.176,60,,LASI,285,Gymnosperm,Needle
russ280,64.589,43.176,60,,PCOB,237,Gymnosperm,Needle
russ281,64.589,43.176,60,,PISY,273,Gymnosperm,Needle
russ282,53.91,35.825,160,,QURO,193,Angiosperm,Broad
russ283,53.91,35.825,160,,FREX,179,Angiosperm,Broad
russ285,59.94,38.55,140,,PISP,53,Gymnosperm,Needle
russ287,52.285963,104.237326,450,,PISY,154,Gymnosperm,Needle
russ288,56.41168,115.58869,465,,LASI,316,Gymnosperm,Needle
russ289,52.8,106.4333,569,,LASI,128,Gymnosperm,Needle
russ290,52.9667,106.8,,,LASI,133,Gymnosperm,Needle
russ291,53.01667,106.8,668,,LASI,62,Gymnosperm,Needle
russ292,53.14368,106.83183,810,,LASI,306,Gymnosperm,Needle
russ293,53.0833,106.7833,659,,LASI,53,Gymnosperm,Needle
russ294,52.6333,103.8167,,,PISY,149,Gymnosperm,Needle
russ295,53.3833,103.85,,,PISY,167,Gymnosperm,Needle
russ296,52.8,106.4333,175,,PISY,161,Gymnosperm,Needle
russ297,62.254691,129.617878,216,,LAGM,235,Gymnosperm,Needle
russ300,54.3,89.7,735,,PISY,257,Gymnosperm,Needle
russ301,54.2,90.8333,600,,PISY,172,Gymnosperm,Needle
russ302,54,91.02,660,,PISY,164,Gymnosperm,Needle
russ303,50.9,106.1,700,,PISY,248,Gymnosperm,Needle
russ304,50.7,106.5,850,,PISY,265,Gymnosperm,Needle
russ305,53.2,90.1,730,,PISY,247,Gymnosperm,Needle
russ306,51.7,107.2,700,,PISY,208,Gymnosperm,Needle
russ307,53.7,91.8,325,,PISY,167,Gymnosperm,Needle
russ308,53.6,92,380,,PISY,142,Gymnosperm,Needle
russ309,51,107.1,600,,PISY,255,Gymnosperm,Needle
russ310,52.1,108.9,571,,PISY,281,Gymnosperm,Needle
russ311,51.5,106.9,747,,PISY,153,Gymnosperm,Needle
russ312,51.9,108.2,675,,PISY,192,Gymnosperm,Needle
russ313,51.8,108.3,600,,PISY,315,Gymnosperm,Needle
russ314,53.7,91.6,300,,PISY,133,Gymnosperm,Needle
safr001,-32.4,19.22,1330,,WICE,277,Gymnosperm,Needle
sc003,34.7,-82.87,250,,PIEC,274,Gymnosperm,Needle
sc004,33.18,-80.42,12,,TADI,286,Gymnosperm,Needle
sc005,33.18,-80.42,12,,QULY,293,Angiosperm,Broad
sc006,33.8,-79.87,1,,TADI,294,Gymnosperm,Needle
sc007,33.8,-79.87,1,,TADI,311,Gymnosperm,Needle
sc008,33.795842,-78.831719,15,,PIPA,318,Gymnosperm,Needle
sd001,43.47,-103.9,1402,,PIPO,265,Gymnosperm,Needle
sd002,43.78,-103.6,1768,,PIPO,292,Gymnosperm,Needle
sd003,44.33,-103.43,1097,,QUMA,240,Angiosperm,Broad
sd004,43.6,-101.12,785,,PIPO,292,Gymnosperm,Needle
sd005,43.6,-101.12,785,,JUSC,292,Gymnosperm,Needle
sd006,43.95,-103.3,1230,,QUMA,158,Angiosperm,Broad
sd007,43.75,-103.38,1340,,QUMA,216,Angiosperm,Broad
sd008,45.35,-103.13,1090,,PIPO,291,Gymnosperm,Needle
sd009,44.47,-103.67,1130,,QUMA,184,Angiosperm,Broad
sd010,44.48,-103.68,1230,,QUMA,133,Angiosperm,Broad
sd011,43.75,-103.35,1234,,QUMA,225,Angiosperm,Broad
sd012,43.75,-103.35,1234,,PIPO,288,Gymnosperm,Needle
sd013,44.33,-103.68,1520,,QUMA,259,Angiosperm,Broad
sd014,43.98,-97.17,512,,QUMA,252,Angiosperm,Broad
sd015,43.85,-97.05,523,,QUMA,112,Angiosperm,Broad
sd016,43.5,-103.88,1392,,PIPO,292,Gymnosperm,Needle
sd017,43.9,-103.6,1658,,PIPO,292,Gymnosperm,Needle
sd018,43.93,-103.37,1370,,QUMA,274,Angiosperm,Broad
sd019,44.58,-104,1036,,QUMA,244,Angiosperm,Broad
sd020,45.28,-100.73,501,,PPDE,167,Angiosperm,Broad
sd021,43.715,-103.365,1170,,QUMA,309,Angiosperm,Broad
sd022,43.645,-103.39,1210,,QUMA,126,Angiosperm,Broad
sd023,43.745,-103.398,1370,,QUMA,239,Angiosperm,Broad
sd024,43.802,-103.39,1370,,QUMA,285,Angiosperm,Broad
slov001,45.95,14.32,550,,ABAL,242,Gymnosperm,Needle
slov002,45.77,14.28,950,,ABAL,136,Gymnosperm,Needle
slov003,45.87,14.3,600,,ABAL,104,Gymnosperm,Needle
slov004,46.307071,15.509417,130,,QURO,165,Angiosperm,Broad
spai001,42.67,-0.12,1870,,PIMU,278,Gymnosperm,Needle
spai002,40.8,-4.03,2050,,PISY,278,Gymnosperm,Needle
spai003,42.53,1.5,2100,,PIMU,185,Gymnosperm,Needle
spai004,42.68,-0.57,1760,,PIMU,170,Gymnosperm,Needle
spai005,40.38,-0.67,1960,,PIMU,158,Gymnosperm,Needle
spai006,42.03,-2.7,1900,,PISY,136,Gymnosperm,Needle
spai007,36.67,-5.08,1650,,ABPN,255,Gymnosperm,Needle
spai008,40.87,-2.13,1750,,PINI,289,Gymnosperm,Needle
spai009,40.35,-2.13,1250,,PINI,289,Gymnosperm,Needle
spai010,40.3,-2.13,1350,,PINI,289,Gymnosperm,Needle
spai011,40.18,-2.08,1500,,PINI,289,Gymnosperm,Needle
spai012,40.87,-4.1,1950,,PISY,289,Gymnosperm,Needle
spai013,40.02,-0.12,1900,,PISY,293,Gymnosperm,Needle
spai014,41.02,-0.12,1630,,PISY,202,Gymnosperm,Needle
spai015,41.02,-0.12,1525,,PISY,206,Gymnosperm,Needle
spai016,40.48,-4.78,1450,,PINI,289,Gymnosperm,Needle
spai017,40.43,-4.78,1350,,PINI,238,Gymnosperm,Needle
spai018,40.43,-4.93,1500,,PINI,290,Gymnosperm,Needle
spai019,40.78,-4,1600,,PINI,289,Gymnosperm,Needle
spai020,40.67,-0.33,1650,,PISY,229,Gymnosperm,Needle
spai021,40.87,-4.2,1650,,PISY,274,Gymnosperm,Needle
spai022,40.3,-1.33,1225,,PIPI,165,Gymnosperm,Needle
spai023,40.28,-1.45,1550,,PISP,99,Gymnosperm,Needle
spai024,42.83,-0.78,1275,,PISY,286,Gymnosperm,Needle
spai025,37.95,-2.93,1405,,PINI,241,Gymnosperm,Needle
spai026,37.82,-2.95,1800,,PINI,286,Gymnosperm,Needle
spai027,37.83,-2.93,1450,,PINI,286,Gymnosperm,Needle
spai028,37.97,-2.93,1380,,PIPI,150,Gymnosperm,Needle
spai029,40.15,-1.9,1385,,PINI,273,Gymnosperm,Needle
spai030,40.33,-1.98,1400,,PISY,175,Gymnosperm,Needle
spai031,40,-1.98,1225,,PINI,257,Gymnosperm,Needle
spai032,40.43,-1.9,1440,,PINI,190,Gymnosperm,Needle
spai033,40.33,-5.17,1465,,PISY,173,Gymnosperm,Needle
spai034,40.33,-5.13,1470,,PISY,217,Gymnosperm,Needle
spai035,40.82,-4.05,1550,,PISY,258,Gymnosperm,Needle
spai036,40.8,-3.98,1800,,PISY,235,Gymnosperm,Needle
spai037,40.78,-3.8,1950,,PISY,286,Gymnosperm,Needle
spai038,40.8,-3.95,1850,,PISY,285,Gymnosperm,Needle
spai039,40.3,-0.73,1450,,PINI,285,Gymnosperm,Needle
spai040,40.3,-0.68,1650,,PISY,127,Gymnosperm,Needle
spai041,40.28,-0.7,1475,,PINI,286,Gymnosperm,Needle
spai042,40.57,-0.48,1750,,PISY,142,Gymnosperm,Needle
spai043,40.63,-0.48,1500,,PINI,157,Gymnosperm,Needle
spai044,42.8,-0.7,1625,,PISP,286,Gymnosperm,Needle
spai045,40.25,-1.93,1385,,PINI,286,Gymnosperm,Needle
spai046,40.27,-1.93,1440,,PINI,286,Gymnosperm,Needle
spai047,41.98,-2.87,1750,,PISY,284,Gymnosperm,Needle
spai048,42.02,-2.9,1840,,PISY,284,Gymnosperm,Needle
spai049,42.03,-3.03,1840,,PISY,286,Gymnosperm,Needle
spai050,42,-2.85,1750,,PISY,284,Gymnosperm,Needle
spai051,42.73,0.78,1920,,PISY,234,Gymnosperm,Needle
spai052,42.83,-3.17,880,,PISY,184,Gymnosperm,Needle
spai053,42.5,1.5,2000,,PIUN,186,Gymnosperm,Needle
spai054,39.38,-2.63,700,,PIPN,84,Gymnosperm,Needle
spai055,39.38,-2.63,700,,PIPN,80,Gymnosperm,Needle
spai056,39.33,-2.42,720,,PIPN,118,Gymnosperm,Needle
spai057,40.67,-2.77,1055,,PIPN,128,Gymnosperm,Needle
spai059,39.28,-1.35,705,,PIPN,95,Gymnosperm,Needle
spai060,40.3833,-0.6833,1580,,PISY,78,Gymnosperm,Needle
spai061,40.3833,-0.7,1520,,PISY,72,Gymnosperm,Needle
spai062,40.35,-0.6833,1500,,PISY,109,Gymnosperm,Needle
spai063,40.35,-0.7,1660,,PISY,53,Gymnosperm,Needle
spai064,42.3167,-0.4,1470,,QUFG,36,Angiosperm,Broad
spai065,42.3167,-0.4167,1135,,QUFG,42,Angiosperm,Broad
spai066,42.25,-0.4167,700,,QUFG,50,Angiosperm,Broad
spai067,41.8167,-0.5,550,,QUFG,60,Angiosperm,Broad
spai068,40.6644,-4.1636,1350,,PINI,309,Gymnosperm,Needle
spai069,42.5333,1.4167,2450,,PIUN,306,Gymnosperm,Needle
spai070,42.1,-1.1333,1400,,PISY,72,Gymnosperm,Needle
spai071,40.7853,-4.0392,1850,,PISY,309,Gymnosperm,Needle
spai072,40.7875,-4.0411,1850,,PISY,309,Gymnosperm,Needle
spai073,42.8,-0.7333,1600,,PIUN,177,Gymnosperm,Needle
spai074,36.768,-5.41583,1200,,ABPN,214,Gymnosperm,Needle
spai075,36.6833,-5.0167,1500,,ABPN,300,Gymnosperm,Needle
spai076,36.6833,-4.9667,1500,,ABPN,113,Gymnosperm,Needle
spai077,43.0576,-5.271,1650,,PISY,296,Gymnosperm,Needle
spai078,36.84,-3.83,1550,,PINI,122,Gymnosperm,Needle
spai079,37.23,-2.46,1850,,PINI,120,Gymnosperm,Needle
spai080,37.67,-2.21,1750,,PINI,310,Gymnosperm,Needle
spai081,37.67,-2.21,1800,,PINI,310,Gymnosperm,Needle
spai082,37.8,-2.95,1816,,PINI,303,Gymnosperm,Needle
spai083,43.07,-5.25,1600,,PISY,303,Gymnosperm,Needle
spai084,42.23,1.7,2100,,PIUN,304,Gymnosperm,Needle
sur001,5.2,-55.23,14,,GOGL,257,Angiosperm,Broad
svk001,49.15,20.0667,1450,,LADE,305,Gymnosperm,Needle
svk002,48.9333,19.6,1450,,PCAB,136,Gymnosperm,Needle
svk003,49.15,20.0167,1550,,LADE,173,Gymnosperm,Needle
svk004,49.15,20.0167,1550,,PCAB,158,Gymnosperm,Needle
svk005,48.8667,19.6,800,,PCAB,113,Gymnosperm,Needle
svk006,48.9167,20.2833,800,,PISY,273,Gymnosperm,Needle
svk007,48.934338,19.605071,1450,,PCAB,265,Gymnosperm,Needle
svk008,48.9533,20.42888,540,,PCAB,174,Gymnosperm,Needle
svk009,49.216688,20.162643,1400,,PCAB,319,Gymnosperm,Needle
svk010,48.95328,20.44128,550,,PISY,180,Gymnosperm,Needle
svk011,49.12258,19.16267,620,,PISY,254,Gymnosperm,Needle
svk012,49.234797,20.321719,950,,PISY,269,Gymnosperm,Needle
svk013,48.985789,19.222849,1450,,PCAB,297,Gymnosperm,Needle
svk014,49.149928,20.259371,910,,PISY,152,Gymnosperm,Needle
svk015,49.01488,19.157253,1100,,PISY,274,Gymnosperm,Needle
svk016,48.93609,20.3111,910,,PISY,320,Gymnosperm,Needle
swe347,63.846173,15.547546,300,,PCAB,179,Gymnosperm,Needle
swed002,66.85,20.37,450,,PISY,273,Gymnosperm,Needle
swed004,66.85,20.37,450,,PISY,272,Gymnosperm,Needle
swed006,66.78,20.13,380,,PISY,272,Gymnosperm,Needle
swed007,66.33,18.45,460,,PISY,275,Gymnosperm,Needle
swed008,62.82,14.8,325,,PISY,272,Gymnosperm,Needle
swed009,67.87,19.42,762,,PISY,272,Gymnosperm,Needle
swed010,56.15,14.07,,,PCAB,162,Gymnosperm,Needle
swed011,65.17,19.47,480,,PCAB,279,Gymnosperm,Needle
swed012,63.35,18.98,280,,PCAB,121,Gymnosperm,Needle
swed013,62.07,14.33,550,,PCAB,133,Gymnosperm,Needle
swed014,62.5,13.98,800,,PCAB,197,Gymnosperm,Needle
swed015,63.42,13.18,700,,PCAB,161,Gymnosperm,Needle
swed016,59.47,12.4,250,,PISY,204,Gymnosperm,Needle
swed017,66.07,17.98,600,,PCAB,279,Gymnosperm,Needle
swed018,68.48,22.15,350,,PISY,190,Gymnosperm,Needle
swed302,59.2,18.7,30,,PISY,296,Gymnosperm,Needle
swed303,59.2,18.7,30,,PISY,171,Gymnosperm,Needle
swed304,59.22,18.35,5,,PISY,211,Gymnosperm,Needle
swed305,60.45,14.73,200,,PISY,303,Gymnosperm,Needle
swed306,66.78,20.13,270,,PISY,284,Gymnosperm,Needle
swed307,58.95,15.03,130,,PISY,227,Gymnosperm,Needle
swed308,59.28,18.3,10,,PISY,271,Gymnosperm,Needle
swed309,57.9,14.9,200,,PISY,260,Gymnosperm,Needle
swed310,58.9,16.63,30,,PISY,233,Gymnosperm,Needle
swed311,59.2,18.7,35,,PCAB,246,Gymnosperm,Needle
swed312,60.45,14.73,200,,PCAB,306,Gymnosperm,Needle
swed313,56.77,16.55,30,,PISY,149,Gymnosperm,Needle
swed314,57.85,14.63,295,,PISY,151,Gymnosperm,Needle
swed315,59.13,17.92,60,,PISY,197,Gymnosperm,Needle
swed316,60.13,16.08,135,,PISY,209,Gymnosperm,Needle
swed317,64.53,19,290,,PISY,275,Gymnosperm,Needle
swed318,63.25,12.5,525,,PISY,162,Gymnosperm,Needle
swed319,67.63,21.77,280,,PISY,299,Gymnosperm,Needle
swed320,59.15,18,75,,PISY,284,Gymnosperm,Needle
swed321,57.85,14.65,305,,PISY,153,Gymnosperm,Needle
swed322,63.25,12.42,530,,PISY,220,Gymnosperm,Needle
swed323,60.13,16.08,150,,PISY,275,Gymnosperm,Needle
swed324,62.33,18.48,250,,PISY,299,Gymnosperm,Needle
swed325,63.98,16.53,270,,PISY,300,Gymnosperm,Needle
swed326,63.12,13.33,700,,PISY,299,Gymnosperm,Needle
swed327,64.45,13.97,470,,PISY,301,Gymnosperm,Needle
swed328,59.18,18.27,60,,PISY,301,Gymnosperm,Needle
swed329,68.33,18.8,470,,BEPU,164,Angiosperm,Broad
swed330,67.9,20.1,430,,PISY,232,Gymnosperm,Needle
swed331,67.9,20.1,430,,PISY,307,Gymnosperm,Needle
swed332,68.2,19.8,390,,PISY,211,Gymnosperm,Needle
swed333,68.2,19.8,390,,PISY,207,Gymnosperm,Needle
swed335,60.2333,14.9667,190,,PISY,313,Gymnosperm,Needle
swed336,60.15,14.4667,350,,PISY,312,Gymnosperm,Needle
swed337,60.888,17.133,40,,PISY,312,Gymnosperm,Needle
swed338,59.5667,15.5833,65,,PISY,311,Gymnosperm,Needle
swed339,56.75,16.6333,25,,QUSP,305,Angiosperm,Broad
swed340,66.65,20.11,302,,PISY,276,Gymnosperm,Needle
swed341,66.65,20.11,302,,PISY,299,Gymnosperm,Needle
swed342,67.9,20.1,451,,PISY,210,Gymnosperm,Needle
swed343,67.9,20.1,451,,PISY,201,Gymnosperm,Needle
swed344,59.44,17.99,20,,PISY,206,Gymnosperm,Needle
swed345,59.44,17.99,20,,PISY,161,Gymnosperm,Needle
swit102,46.6,8.07,1370,,PCAB,239,Gymnosperm,Needle
swit103,47.05,8.48,1600,,PCAB,136,Gymnosperm,Needle
swit104,47.03,8.48,1400,,PCAB,171,Gymnosperm,Needle
swit105,47.13,7.07,1500,,PCAB,136,Gymnosperm,Needle
swit106,47.12,7.08,1400,,PCAB,131,Gymnosperm,Needle
swit107,46.8,9.68,1940,,PCAB,276,Gymnosperm,Needle
swit108,46.8,9.68,2000,,PCAB,191,Gymnosperm,Needle
swit109,46.4,8.02,2000,,PICE,187,Gymnosperm,Needle
swit110,46.4,8.02,2000,,PCAB,197,Gymnosperm,Needle
swit112,46.42,7.32,1500,,PCAB,276,Gymnosperm,Needle
swit113,46.3,7.62,840,,ABAL,159,Gymnosperm,Needle
swit114,46.3,7.62,840,,PCAB,208,Gymnosperm,Needle
swit115,46.3,7.62,840,,ABAL,166,Gymnosperm,Needle
swit116,46.33,7.63,1230,,ABAL,105,Gymnosperm,Needle
swit117,46.33,7.63,1230,,PCAB,171,Gymnosperm,Needle
swit118,46.33,7.63,1230,,ABAL,173,Gymnosperm,Needle
swit119,46.33,7.63,1240,,ABAL,113,Gymnosperm,Needle
swit120,46.33,7.63,1240,,PCAB,193,Gymnosperm,Needle
swit121,46.3,7.83,1510,,ABAL,169,Gymnosperm,Needle
swit122,46.3,7.83,1510,,PCAB,188,Gymnosperm,Needle
swit123,46.28,7.83,1740,,ABAL,273,Gymnosperm,Needle
swit124,46.28,7.83,1740,,PCAB,274,Gymnosperm,Needle
swit125,46.33,7.78,1850,,ABAL,156,Gymnosperm,Needle
swit126,46.33,7.78,1850,,PCAB,212,Gymnosperm,Needle
swit128,47.32,7.22,660,,PISY,283,Gymnosperm,Needle
swit129,47.25,7.53,1220,,PISY,181,Gymnosperm,Needle
swit130,46.12,7.18,1900,,PCAB,208,Gymnosperm,Needle
swit131,46.12,7.18,1570,,PCAB,124,Gymnosperm,Needle
swit132,46.13,7.17,840,,PISY,140,Gymnosperm,Needle
swit133,46.13,7.18,890,,PCAB,147,Gymnosperm,Needle
swit134,46.13,7.17,880,,PISY,137,Gymnosperm,Needle
swit135,46.13,7.18,1200,,PCAB,143,Gymnosperm,Needle
swit136,46.12,7.18,1520,,PCAB,167,Gymnosperm,Needle
swit137,46.13,7.18,880,,PISY,154,Gymnosperm,Needle
swit179,46.77,9.82,1800,,PCAB,273,Gymnosperm,Needle
swit180,46.78,9.05,1600,,PCAB,250,Gymnosperm,Needle
swit181,46.78,9.88,1800,,PCAB,300,Gymnosperm,Needle
swit182,46.58,9.4,2000,,PICE,303,Gymnosperm,Needle
swit183,46.58,9.4,2000,,LADE,200,Gymnosperm,Needle
swit184,46.98,8.85,1550,,PCAB,300,Gymnosperm,Needle
swit185,46.63,9.78,2065,,LADE,208,Gymnosperm,Needle
swit186,46.63,9.78,2065,,PCAB,272,Gymnosperm,Needle
swit187,47.03,9.08,620,,PINI,115,Gymnosperm,Needle
swit188,46.3,7.57,580,,PISY,142,Gymnosperm,Needle
swit189,47.03,9.07,1500,,PCAB,235,Gymnosperm,Needle
swit190,46.55,8.82,1800,,LADE,231,Gymnosperm,Needle
swit191,46.55,8.82,1800,,PICE,309,Gymnosperm,Needle
swit192,46.62,9.2,1900,,LADE,309,Gymnosperm,Needle
swit193,46.62,9.2,1900,,PCAB,294,Gymnosperm,Needle
swit194,47,9,,,PCAB,123,Gymnosperm,Needle
swit199,47.3333,7.9167,475,,FASY,113,Angiosperm,Broad
swit200,47.3333,7.9167,485,,FASY,138,Angiosperm,Broad
swit201,46.6,8.1,1500,,PICE,184,Gymnosperm,Needle
swit202,46.0667,8.4833,1540,,FASY,116,Angiosperm,Broad
swit203,47.05,8.7167,1156,,PCAB,208,Gymnosperm,Needle
swit204,46.8833,6.5667,970,,PCAB,191,Gymnosperm,Needle
swit205,46.8833,6.5667,970,,ABAL,161,Gymnosperm,Needle
swit206,47.4667,8.3,400,,PCAB,89,Gymnosperm,Needle
swit207,46.15,7.1833,880,,FASY,99,Angiosperm,Broad
swit208,47.2,9.4833,445,,QUSP,92,Angiosperm,Broad
swit209,46.3833,8.1,1450,,PISY,305,Gymnosperm,Needle
swit210,47.2667,7.9333,570,,ABAL,189,Gymnosperm,Needle
swit211,47.1667,7.25,670,,ABAL,164,Gymnosperm,Needle
swit212,47.1667,7.25,670,,FASY,103,Angiosperm,Broad
swit214,46,8.8667,720,,CASA,57,Angiosperm,Broad
swit215,48,7.7667,1515,,PCAB,260,Gymnosperm,Needle
swit216,47.1333,7.3833,480,,QURO,110,Angiosperm,Broad
swit217,47.1333,7.3833,480,,QUSP,108,Angiosperm,Broad
swit218,46.9667,6.8167,585,,QUSP,230,Angiosperm,Broad
swit219,46.4833,9.8833,1800,,PICE,290,Gymnosperm,Needle
swit220,47.0667,6.2167,1370,,FASY,129,Angiosperm,Broad
swit221,46.45,8.8167,1357,,ABAL,154,Gymnosperm,Needle
swit222,46.45,8.8167,1357,,PCAB,173,Gymnosperm,Needle
swit223,46.5,9.8833,1871,,PICE,231,Gymnosperm,Needle
swit224,46.15,8.9931,570,,CASA,37,Angiosperm,Broad
swit225,46.15,8.9931,610,,LADE,43,Gymnosperm,Needle
swit226,46.15,8.9931,760,,PCAB,33,Gymnosperm,Needle
swit227,46.15,8.9931,565,,PIST,38,Gymnosperm,Needle
swit228,46.15,8.9931,580,,PISY,38,Gymnosperm,Needle
swit229,47.27,7.4556,790,,PCAB,95,Gymnosperm,Needle
swit230,46.35,8.6,900,,QUPE,303,Angiosperm,Broad
swit231,46.3833,8.1,1080,,PISY,165,Gymnosperm,Needle
swit232,47.3925,8.3986,420,,QUPE,55,Angiosperm,Broad
swit233,47.3925,8.3986,420,,QURO,69,Angiosperm,Broad
swit234,47.5994,8.5214,411,,PISY,79,Gymnosperm,Needle
swit235,47.5994,8.5214,411,,QUSP,22,Angiosperm,Broad
swit236,47.5153,8.6164,585,,FASY,133,Angiosperm,Broad
swit237,46.28,8.49,930,,FASY,64,Angiosperm,Broad
swit238,46.07,8.5,825,,FASY,50,Angiosperm,Broad
swit239,46.06,8.51,1250,,FASY,68,Angiosperm,Broad
swit241,47.2931,7.4317,760,,PISY,80,Gymnosperm,Needle
swit242,46.9497,7.1628,445,,FASY,82,Angiosperm,Broad
swit243,46.9497,7.1628,445,,QURO,87,Angiosperm,Broad
swit244,46.45,8.2,1320,,FASY,192,Angiosperm,Broad
swit245,46.1214,8.7967,660,,CASA,43,Angiosperm,Broad
swit246,46.46,8.2,1390,,FASY,139,Angiosperm,Broad
swit247,47.5828,9.2742,507,,FASY,65,Angiosperm,Broad
swit248,47.5828,9.2742,507,,FREX,43,Angiosperm,Broad
swit249,47.5828,9.2742,507,,PCAB,24,Gymnosperm,Needle
swit250,47.5828,9.2742,507,,QUPE,61,Angiosperm,Broad
swit251,47.5828,9.2742,507,,QURO,60,Angiosperm,Broad
swit252,47.5828,9.2742,507,,ULSP,46,Angiosperm,Broad
swit253,47.3831,8.1072,1020,,PCAB,95,Gymnosperm,Needle
swit254,47.3831,8.1072,1020,,PICE,58,Gymnosperm,Needle
swit255,46.3,7.7167,900,,LADE,212,Gymnosperm,Needle
swit256,46.3,7.7167,900,,PCAB,128,Gymnosperm,Needle
swit257,46.3,7.7167,900,,LADE,229,Gymnosperm,Needle
swit258,47.0458,8.7133,1200,,PCAB,177,Gymnosperm,Needle
swit259,46.1261,9.0092,1207,,FASY,80,Angiosperm,Broad
swit260,46.2,7.7167,1500,,LADE,158,Gymnosperm,Needle
swit261,46.2311,6.2914,500,,PPTM,55,Angiosperm,Broad
swit262,46.2311,6.2914,500,,QUSP,83,Angiosperm,Broad
swit263,46.2358,6.2669,480,,PPTM,61,Angiosperm,Broad
swit264,46.2358,6.2669,480,,QURO,83,Angiosperm,Broad
swit265,47,7.35,630,,FASY,109,Angiosperm,Broad
swit266,46.9917,9.1069,1330,,PCAB,130,Gymnosperm,Needle
swit267,47.01,7.34,700,,FASY,163,Angiosperm,Broad
swit268,47.3903,8.3186,385,,ABAL,126,Gymnosperm,Needle
swit269,46.85,9.4667,1300,,PISY,194,Gymnosperm,Needle
swit270,46.7833,9.1833,1000,,QUPE,134,Angiosperm,Broad
swit271,46.8333,9.4333,620,,QUPE,200,Angiosperm,Broad
swit272,46.4333,9.7833,2100,,LADE,273,Gymnosperm,Needle
